txn_id,rule_name,rule_score
tx_2024-01_139473,ODD_COUNTRY,43
tx_2024-01_17948,HIGH_AMOUNT,29
tx_2024-01_36662,IP_REUSE,54
tx_2024-01_121677,HIGH_AMOUNT,68
tx_2024-01_86156,IP_REUSE,10
tx_2024-01_66681,IP_REUSE,36
tx_2024-01_422,IP_REUSE,85
tx_2024-01_98717,IP_REUSE,70
tx_2024-01_56433,ODD_COUNTRY,80
tx_2024-01_107348,IP_REUSE,18
tx_2024-01_125554,HIGH_AMOUNT,28
tx_2024-01_73394,ODD_COUNTRY,83
tx_2024-01_79080,IP_REUSE,66
tx_2024-01_37543,IP_REUSE,48
tx_2024-01_16929,ODD_COUNTRY,21
tx_2024-01_18687,VELOCITY_1H,83
tx_2024-01_26229,ODD_COUNTRY,64
tx_2024-01_11452,VELOCITY_1H,13
tx_2024-01_61865,IP_REUSE,80
tx_2024-01_78411,HIGH_AMOUNT,67
tx_2024-01_76621,VELOCITY_1H,12
tx_2024-01_55770,VELOCITY_1H,82
tx_2024-01_140825,VELOCITY_1H,76
tx_2024-01_111454,ODD_COUNTRY,12
tx_2024-01_91062,HIGH_AMOUNT,53
tx_2024-01_120209,ODD_COUNTRY,50
tx_2024-01_79524,IP_REUSE,18
tx_2024-01_23353,HIGH_AMOUNT,43
tx_2024-01_43788,IP_REUSE,70
tx_2024-01_90989,ODD_COUNTRY,21
tx_2024-01_2812,VELOCITY_1H,61
tx_2024-01_80786,IP_REUSE,15
tx_2024-01_39620,ODD_COUNTRY,84
tx_2024-01_79329,HIGH_AMOUNT,61
tx_2024-01_2407,ODD_COUNTRY,24
tx_2024-01_47616,IP_REUSE,35
tx_2024-01_84926,IP_REUSE,17
tx_2024-01_49025,HIGH_AMOUNT,52
tx_2024-01_118565,VELOCITY_1H,14
tx_2024-01_37048,IP_REUSE,35
tx_2024-01_80148,ODD_COUNTRY,52
tx_2024-01_24699,HIGH_AMOUNT,79
tx_2024-01_69653,IP_REUSE,61
tx_2024-01_131162,ODD_COUNTRY,16
tx_2024-01_5329,HIGH_AMOUNT,21
tx_2024-01_18929,VELOCITY_1H,75
tx_2024-01_76619,VELOCITY_1H,64
tx_2024-01_146660,IP_REUSE,43
tx_2024-01_110559,IP_REUSE,11
tx_2024-01_141750,HIGH_AMOUNT,85
tx_2024-01_57515,ODD_COUNTRY,59
tx_2024-01_122949,VELOCITY_1H,10
tx_2024-01_86878,ODD_COUNTRY,40
tx_2024-01_21100,IP_REUSE,39
tx_2024-01_125759,ODD_COUNTRY,57
tx_2024-01_128764,IP_REUSE,27
tx_2024-01_71903,VELOCITY_1H,14
tx_2024-01_30386,IP_REUSE,25
tx_2024-01_78006,ODD_COUNTRY,86
tx_2024-01_66296,HIGH_AMOUNT,64
tx_2024-01_127040,VELOCITY_1H,37
tx_2024-01_138406,IP_REUSE,61
tx_2024-01_83693,ODD_COUNTRY,47
tx_2024-01_143169,ODD_COUNTRY,49
tx_2024-01_18760,IP_REUSE,20
tx_2024-01_113194,ODD_COUNTRY,84
tx_2024-01_75895,VELOCITY_1H,83
tx_2024-01_82241,ODD_COUNTRY,25
tx_2024-01_92745,ODD_COUNTRY,59
tx_2024-01_31000,ODD_COUNTRY,72
tx_2024-01_67007,IP_REUSE,37
tx_2024-01_133137,IP_REUSE,37
tx_2024-01_119285,ODD_COUNTRY,65
tx_2024-01_6778,VELOCITY_1H,47
tx_2024-01_78572,IP_REUSE,87
tx_2024-01_94092,VELOCITY_1H,80
tx_2024-01_25820,HIGH_AMOUNT,46
tx_2024-01_51828,HIGH_AMOUNT,69
tx_2024-01_108418,HIGH_AMOUNT,44
tx_2024-01_43329,ODD_COUNTRY,32
tx_2024-01_25937,HIGH_AMOUNT,64
tx_2024-01_139136,HIGH_AMOUNT,13
tx_2024-01_23973,IP_REUSE,49
tx_2024-01_23752,IP_REUSE,61
tx_2024-01_104767,VELOCITY_1H,16
tx_2024-01_71302,ODD_COUNTRY,69
tx_2024-01_125883,ODD_COUNTRY,62
tx_2024-01_28900,VELOCITY_1H,13
tx_2024-01_97747,ODD_COUNTRY,79
tx_2024-01_21237,IP_REUSE,75
tx_2024-01_94253,ODD_COUNTRY,50
tx_2024-01_94180,HIGH_AMOUNT,72
tx_2024-01_69847,IP_REUSE,75
tx_2024-01_42968,IP_REUSE,55
tx_2024-01_92383,HIGH_AMOUNT,47
tx_2024-01_61467,VELOCITY_1H,68
tx_2024-01_144498,ODD_COUNTRY,84
tx_2024-01_115019,IP_REUSE,38
tx_2024-01_41126,IP_REUSE,68
tx_2024-01_110171,ODD_COUNTRY,25
tx_2024-01_111737,ODD_COUNTRY,37
tx_2024-01_149564,HIGH_AMOUNT,63
tx_2024-01_114977,HIGH_AMOUNT,21
tx_2024-01_36222,ODD_COUNTRY,87
tx_2024-01_127094,ODD_COUNTRY,31
tx_2024-01_82678,IP_REUSE,12
tx_2024-01_141111,HIGH_AMOUNT,61
tx_2024-01_56348,VELOCITY_1H,12
tx_2024-01_139550,ODD_COUNTRY,58
tx_2024-01_91771,HIGH_AMOUNT,51
tx_2024-01_139539,IP_REUSE,12
tx_2024-01_41575,HIGH_AMOUNT,49
tx_2024-01_6096,IP_REUSE,24
tx_2024-01_91835,HIGH_AMOUNT,62
tx_2024-01_42577,IP_REUSE,58
tx_2024-01_146656,HIGH_AMOUNT,62
tx_2024-01_24836,IP_REUSE,81
tx_2024-01_68290,ODD_COUNTRY,83
tx_2024-01_68681,IP_REUSE,17
tx_2024-01_119347,HIGH_AMOUNT,81
tx_2024-01_18090,HIGH_AMOUNT,80
tx_2024-01_62520,IP_REUSE,44
tx_2024-01_120264,VELOCITY_1H,63
tx_2024-01_119038,IP_REUSE,55
tx_2024-01_142145,VELOCITY_1H,88
tx_2024-01_5413,IP_REUSE,42
tx_2024-01_140235,HIGH_AMOUNT,26
tx_2024-01_15530,VELOCITY_1H,15
tx_2024-01_64315,HIGH_AMOUNT,10
tx_2024-01_111268,HIGH_AMOUNT,41
tx_2024-01_18288,ODD_COUNTRY,78
tx_2024-01_140412,ODD_COUNTRY,76
tx_2024-01_5019,HIGH_AMOUNT,43
tx_2024-01_67596,HIGH_AMOUNT,22
tx_2024-01_10508,ODD_COUNTRY,59
tx_2024-01_124878,HIGH_AMOUNT,61
tx_2024-01_82056,IP_REUSE,28
tx_2024-01_33456,HIGH_AMOUNT,17
tx_2024-01_126779,HIGH_AMOUNT,62
tx_2024-01_98210,HIGH_AMOUNT,90
tx_2024-01_79187,ODD_COUNTRY,22
tx_2024-01_5495,IP_REUSE,49
tx_2024-01_4811,IP_REUSE,26
tx_2024-01_4737,IP_REUSE,87
tx_2024-01_12980,IP_REUSE,37
tx_2024-01_18207,IP_REUSE,25
tx_2024-01_84916,HIGH_AMOUNT,33
tx_2024-01_90008,IP_REUSE,49
tx_2024-01_117083,HIGH_AMOUNT,30
tx_2024-01_92665,ODD_COUNTRY,89
tx_2024-01_149156,VELOCITY_1H,81
tx_2024-01_73490,HIGH_AMOUNT,30
tx_2024-01_72513,HIGH_AMOUNT,16
tx_2024-01_115976,HIGH_AMOUNT,39
tx_2024-01_53407,HIGH_AMOUNT,25
tx_2024-01_31066,IP_REUSE,77
tx_2024-01_103042,IP_REUSE,48
tx_2024-01_16153,ODD_COUNTRY,59
tx_2024-01_22408,ODD_COUNTRY,23
tx_2024-01_114438,ODD_COUNTRY,45
tx_2024-01_38308,IP_REUSE,43
tx_2024-01_123381,HIGH_AMOUNT,88
tx_2024-01_133425,HIGH_AMOUNT,46
tx_2024-01_127609,IP_REUSE,43
tx_2024-01_59398,VELOCITY_1H,11
tx_2024-01_51675,VELOCITY_1H,26
tx_2024-01_96149,HIGH_AMOUNT,72
tx_2024-01_139219,HIGH_AMOUNT,28
tx_2024-01_80868,ODD_COUNTRY,78
tx_2024-01_9499,IP_REUSE,10
tx_2024-01_59992,ODD_COUNTRY,27
tx_2024-01_84001,IP_REUSE,61
tx_2024-01_66931,VELOCITY_1H,25
tx_2024-01_16864,HIGH_AMOUNT,83
tx_2024-01_16698,VELOCITY_1H,85
tx_2024-01_49958,IP_REUSE,60
tx_2024-01_41319,VELOCITY_1H,82
tx_2024-01_137588,IP_REUSE,60
tx_2024-01_44955,HIGH_AMOUNT,46
tx_2024-01_33079,IP_REUSE,82
tx_2024-01_146511,IP_REUSE,13
tx_2024-01_148871,ODD_COUNTRY,28
tx_2024-01_109668,VELOCITY_1H,77
tx_2024-01_111869,IP_REUSE,48
tx_2024-01_22926,VELOCITY_1H,70
tx_2024-01_12981,VELOCITY_1H,83
tx_2024-01_101083,VELOCITY_1H,42
tx_2024-01_134005,ODD_COUNTRY,69
tx_2024-01_76618,IP_REUSE,12
tx_2024-01_13491,IP_REUSE,85
tx_2024-01_109783,VELOCITY_1H,16
tx_2024-01_121996,VELOCITY_1H,16
tx_2024-01_80022,ODD_COUNTRY,87
tx_2024-01_50539,ODD_COUNTRY,43
tx_2024-01_63485,ODD_COUNTRY,82
tx_2024-01_133538,ODD_COUNTRY,18
tx_2024-01_23756,ODD_COUNTRY,78
tx_2024-01_101013,VELOCITY_1H,80
tx_2024-01_110268,VELOCITY_1H,48
tx_2024-01_96632,VELOCITY_1H,88
tx_2024-01_5071,IP_REUSE,90
tx_2024-01_102623,ODD_COUNTRY,19
tx_2024-01_139974,VELOCITY_1H,63
tx_2024-01_94204,HIGH_AMOUNT,39
tx_2024-01_9457,ODD_COUNTRY,13
tx_2024-01_1164,HIGH_AMOUNT,29
tx_2024-01_132265,IP_REUSE,83
tx_2024-01_119757,HIGH_AMOUNT,60
tx_2024-01_122435,VELOCITY_1H,34
tx_2024-01_149866,VELOCITY_1H,79
tx_2024-01_141558,HIGH_AMOUNT,27
tx_2024-01_93833,HIGH_AMOUNT,34
tx_2024-01_96086,IP_REUSE,43
tx_2024-01_63197,ODD_COUNTRY,61
tx_2024-01_104215,VELOCITY_1H,86
tx_2024-01_93781,VELOCITY_1H,76
tx_2024-01_134344,VELOCITY_1H,26
tx_2024-01_26583,ODD_COUNTRY,49
tx_2024-01_135565,HIGH_AMOUNT,36
tx_2024-01_32378,HIGH_AMOUNT,27
tx_2024-01_137675,HIGH_AMOUNT,11
tx_2024-01_48471,VELOCITY_1H,21
tx_2024-01_128656,VELOCITY_1H,38
tx_2024-01_107695,IP_REUSE,15
tx_2024-01_40640,ODD_COUNTRY,90
tx_2024-01_76758,HIGH_AMOUNT,59
tx_2024-01_147905,ODD_COUNTRY,65
tx_2024-01_21749,HIGH_AMOUNT,29
tx_2024-01_122837,VELOCITY_1H,24
tx_2024-01_72045,ODD_COUNTRY,69
tx_2024-01_30021,HIGH_AMOUNT,23
tx_2024-01_138608,ODD_COUNTRY,53
tx_2024-01_89681,VELOCITY_1H,74
tx_2024-01_21756,ODD_COUNTRY,39
tx_2024-01_22277,IP_REUSE,72
tx_2024-01_45789,ODD_COUNTRY,85
tx_2024-01_106270,IP_REUSE,27
tx_2024-01_149581,IP_REUSE,16
tx_2024-01_103979,IP_REUSE,72
tx_2024-01_47574,IP_REUSE,64
tx_2024-01_5954,VELOCITY_1H,13
tx_2024-01_33282,VELOCITY_1H,37
tx_2024-01_17485,VELOCITY_1H,72
tx_2024-01_69393,ODD_COUNTRY,88
tx_2024-01_68219,IP_REUSE,71
tx_2024-01_5459,IP_REUSE,46
tx_2024-01_110203,IP_REUSE,43
tx_2024-01_61812,ODD_COUNTRY,51
tx_2024-01_43059,ODD_COUNTRY,17
tx_2024-01_62236,VELOCITY_1H,80
tx_2024-01_15818,HIGH_AMOUNT,27
tx_2024-01_10901,VELOCITY_1H,51
tx_2024-01_135668,IP_REUSE,19
tx_2024-01_93761,IP_REUSE,88
tx_2024-01_64865,HIGH_AMOUNT,23
tx_2024-01_138382,ODD_COUNTRY,57
tx_2024-01_117760,HIGH_AMOUNT,83
tx_2024-01_71933,IP_REUSE,57
tx_2024-01_117223,VELOCITY_1H,78
tx_2024-01_88359,IP_REUSE,76
tx_2024-01_18557,VELOCITY_1H,75
tx_2024-01_98150,VELOCITY_1H,61
tx_2024-01_63624,VELOCITY_1H,56
tx_2024-01_65727,IP_REUSE,11
tx_2024-01_118675,ODD_COUNTRY,89
tx_2024-01_134374,IP_REUSE,15
tx_2024-01_5662,ODD_COUNTRY,76
tx_2024-01_131859,ODD_COUNTRY,54
tx_2024-01_11736,HIGH_AMOUNT,66
tx_2024-01_854,ODD_COUNTRY,51
tx_2024-01_26966,HIGH_AMOUNT,58
tx_2024-01_50116,ODD_COUNTRY,19
tx_2024-01_63343,IP_REUSE,38
tx_2024-01_133249,ODD_COUNTRY,49
tx_2024-01_62948,IP_REUSE,27
tx_2024-01_134931,ODD_COUNTRY,12
tx_2024-01_115450,VELOCITY_1H,35
tx_2024-01_145435,VELOCITY_1H,33
tx_2024-01_4724,VELOCITY_1H,25
tx_2024-01_7626,ODD_COUNTRY,42
tx_2024-01_112469,HIGH_AMOUNT,84
tx_2024-01_14148,VELOCITY_1H,49
tx_2024-01_61359,HIGH_AMOUNT,18
tx_2024-01_116734,ODD_COUNTRY,69
tx_2024-01_82009,VELOCITY_1H,42
tx_2024-01_55712,HIGH_AMOUNT,41
tx_2024-01_73022,IP_REUSE,49
tx_2024-01_78837,ODD_COUNTRY,65
tx_2024-01_31452,HIGH_AMOUNT,61
tx_2024-01_75445,HIGH_AMOUNT,59
tx_2024-01_4760,ODD_COUNTRY,66
tx_2024-01_1006,VELOCITY_1H,31
tx_2024-01_51797,ODD_COUNTRY,24
tx_2024-01_107274,ODD_COUNTRY,42
tx_2024-01_119636,ODD_COUNTRY,89
tx_2024-01_34719,ODD_COUNTRY,54
tx_2024-01_56977,IP_REUSE,90
tx_2024-01_12383,IP_REUSE,27
tx_2024-01_40981,VELOCITY_1H,51
tx_2024-01_101302,HIGH_AMOUNT,52
tx_2024-01_33885,IP_REUSE,60
tx_2024-01_30876,HIGH_AMOUNT,84
tx_2024-01_131924,IP_REUSE,55
tx_2024-01_74422,ODD_COUNTRY,57
tx_2024-01_49845,ODD_COUNTRY,15
tx_2024-01_35167,HIGH_AMOUNT,76
tx_2024-01_100636,VELOCITY_1H,35
tx_2024-01_77742,IP_REUSE,89
tx_2024-01_19524,VELOCITY_1H,50
tx_2024-01_31021,VELOCITY_1H,30
tx_2024-01_3153,HIGH_AMOUNT,11
tx_2024-01_107687,HIGH_AMOUNT,13
tx_2024-01_36058,ODD_COUNTRY,80
tx_2024-01_50249,IP_REUSE,19
tx_2024-01_36541,VELOCITY_1H,11
tx_2024-01_28192,IP_REUSE,11
tx_2024-01_145718,HIGH_AMOUNT,14
tx_2024-01_25354,IP_REUSE,44
tx_2024-01_73680,HIGH_AMOUNT,78
tx_2024-01_108048,ODD_COUNTRY,72
tx_2024-01_56423,HIGH_AMOUNT,64
tx_2024-01_113869,ODD_COUNTRY,67
tx_2024-01_83670,VELOCITY_1H,61
tx_2024-01_116020,VELOCITY_1H,19
tx_2024-01_137194,ODD_COUNTRY,62
tx_2024-01_1101,IP_REUSE,24
tx_2024-01_125726,ODD_COUNTRY,22
tx_2024-01_115349,IP_REUSE,52
tx_2024-01_67864,IP_REUSE,88
tx_2024-01_62019,HIGH_AMOUNT,19
tx_2024-01_108977,VELOCITY_1H,59
tx_2024-01_136838,IP_REUSE,39
tx_2024-01_110268,ODD_COUNTRY,75
tx_2024-01_41027,ODD_COUNTRY,67
tx_2024-01_118025,ODD_COUNTRY,71
tx_2024-01_84101,VELOCITY_1H,65
tx_2024-01_15028,IP_REUSE,52
tx_2024-01_24340,VELOCITY_1H,64
tx_2024-01_45994,VELOCITY_1H,88
tx_2024-01_127377,VELOCITY_1H,76
tx_2024-01_80615,VELOCITY_1H,40
tx_2024-01_124971,HIGH_AMOUNT,77
tx_2024-01_56236,VELOCITY_1H,13
tx_2024-01_85216,IP_REUSE,64
tx_2024-01_27633,VELOCITY_1H,70
tx_2024-01_64917,IP_REUSE,11
tx_2024-01_110910,IP_REUSE,57
tx_2024-01_78305,IP_REUSE,42
tx_2024-01_131346,ODD_COUNTRY,82
tx_2024-01_137331,HIGH_AMOUNT,15
tx_2024-01_132928,ODD_COUNTRY,45
tx_2024-01_3134,IP_REUSE,55
tx_2024-01_33138,VELOCITY_1H,19
tx_2024-01_6382,VELOCITY_1H,34
tx_2024-01_83816,HIGH_AMOUNT,33
tx_2024-01_98736,ODD_COUNTRY,76
tx_2024-01_59081,ODD_COUNTRY,49
tx_2024-01_145478,VELOCITY_1H,41
tx_2024-01_67305,VELOCITY_1H,13
tx_2024-01_137098,VELOCITY_1H,28
tx_2024-01_130821,VELOCITY_1H,66
tx_2024-01_46638,ODD_COUNTRY,52
tx_2024-01_41078,VELOCITY_1H,80
tx_2024-01_95190,ODD_COUNTRY,72
tx_2024-01_12121,ODD_COUNTRY,34
tx_2024-01_134241,ODD_COUNTRY,74
tx_2024-01_19747,HIGH_AMOUNT,15
tx_2024-01_53064,HIGH_AMOUNT,65
tx_2024-01_39235,ODD_COUNTRY,61
tx_2024-01_128839,HIGH_AMOUNT,17
tx_2024-01_3985,HIGH_AMOUNT,78
tx_2024-01_97905,VELOCITY_1H,24
tx_2024-01_129993,VELOCITY_1H,81
tx_2024-01_65010,IP_REUSE,40
tx_2024-01_71200,ODD_COUNTRY,61
tx_2024-01_72378,VELOCITY_1H,29
tx_2024-01_53165,ODD_COUNTRY,75
tx_2024-01_57637,VELOCITY_1H,18
tx_2024-01_112544,VELOCITY_1H,32
tx_2024-01_13586,ODD_COUNTRY,67
tx_2024-01_110268,ODD_COUNTRY,42
tx_2024-01_139534,IP_REUSE,37
tx_2024-01_20845,VELOCITY_1H,60
tx_2024-01_15156,HIGH_AMOUNT,53
tx_2024-01_71041,IP_REUSE,11
tx_2024-01_24845,IP_REUSE,63
tx_2024-01_42395,HIGH_AMOUNT,44
tx_2024-01_142576,ODD_COUNTRY,56
tx_2024-01_16591,HIGH_AMOUNT,21
tx_2024-01_138449,HIGH_AMOUNT,31
tx_2024-01_15619,ODD_COUNTRY,84
tx_2024-01_42612,IP_REUSE,56
tx_2024-01_70482,VELOCITY_1H,87
tx_2024-01_89153,IP_REUSE,16
tx_2024-01_124109,HIGH_AMOUNT,23
tx_2024-01_149826,VELOCITY_1H,19
tx_2024-01_29573,HIGH_AMOUNT,37
tx_2024-01_98473,IP_REUSE,85
tx_2024-01_146330,ODD_COUNTRY,48
tx_2024-01_37717,IP_REUSE,62
tx_2024-01_72691,IP_REUSE,74
tx_2024-01_106786,VELOCITY_1H,49
tx_2024-01_125603,IP_REUSE,28
tx_2024-01_67965,HIGH_AMOUNT,55
tx_2024-01_104953,ODD_COUNTRY,34
tx_2024-01_100956,IP_REUSE,78
tx_2024-01_49135,HIGH_AMOUNT,64
tx_2024-01_133544,IP_REUSE,35
tx_2024-01_38094,IP_REUSE,21
tx_2024-01_124672,HIGH_AMOUNT,87
tx_2024-01_82810,VELOCITY_1H,60
tx_2024-01_13649,VELOCITY_1H,71
tx_2024-01_35879,HIGH_AMOUNT,68
tx_2024-01_133525,IP_REUSE,39
tx_2024-01_143716,IP_REUSE,56
tx_2024-01_57073,HIGH_AMOUNT,16
tx_2024-01_9960,HIGH_AMOUNT,26
tx_2024-01_51460,VELOCITY_1H,36
tx_2024-01_70087,VELOCITY_1H,82
tx_2024-01_81811,VELOCITY_1H,23
tx_2024-01_67899,IP_REUSE,60
tx_2024-01_25833,HIGH_AMOUNT,86
tx_2024-01_82588,IP_REUSE,80
tx_2024-01_848,HIGH_AMOUNT,27
tx_2024-01_36335,ODD_COUNTRY,28
tx_2024-01_115541,HIGH_AMOUNT,49
tx_2024-01_126613,IP_REUSE,16
tx_2024-01_74469,ODD_COUNTRY,63
tx_2024-01_102369,ODD_COUNTRY,30
tx_2024-01_13121,ODD_COUNTRY,14
tx_2024-01_144964,ODD_COUNTRY,54
tx_2024-01_72213,IP_REUSE,10
tx_2024-01_102013,VELOCITY_1H,15
tx_2024-01_29753,HIGH_AMOUNT,23
tx_2024-01_29459,HIGH_AMOUNT,14
tx_2024-01_83471,IP_REUSE,79
tx_2024-01_115556,ODD_COUNTRY,36
tx_2024-01_2037,HIGH_AMOUNT,85
tx_2024-01_104280,HIGH_AMOUNT,36
tx_2024-01_87071,HIGH_AMOUNT,18
tx_2024-01_143039,ODD_COUNTRY,61
tx_2024-01_93733,HIGH_AMOUNT,65
tx_2024-01_123114,VELOCITY_1H,17
tx_2024-01_81976,ODD_COUNTRY,39
tx_2024-01_144098,ODD_COUNTRY,79
tx_2024-01_67482,IP_REUSE,17
tx_2024-01_93592,HIGH_AMOUNT,51
tx_2024-01_9946,HIGH_AMOUNT,47
tx_2024-01_40101,IP_REUSE,39
tx_2024-01_133029,ODD_COUNTRY,79
tx_2024-01_141124,ODD_COUNTRY,46
tx_2024-01_139607,VELOCITY_1H,60
tx_2024-01_45981,VELOCITY_1H,56
tx_2024-01_7354,IP_REUSE,47
tx_2024-01_104826,IP_REUSE,89
tx_2024-01_88903,HIGH_AMOUNT,24
tx_2024-01_94598,HIGH_AMOUNT,52
tx_2024-01_90978,IP_REUSE,15
tx_2024-01_27750,HIGH_AMOUNT,44
tx_2024-01_71339,HIGH_AMOUNT,59
tx_2024-01_78869,ODD_COUNTRY,50
tx_2024-01_21896,HIGH_AMOUNT,42
tx_2024-01_22675,IP_REUSE,78
tx_2024-01_30591,VELOCITY_1H,66
tx_2024-01_10464,ODD_COUNTRY,31
tx_2024-01_92846,IP_REUSE,88
tx_2024-01_148759,VELOCITY_1H,69
tx_2024-01_148947,ODD_COUNTRY,32
tx_2024-01_49013,IP_REUSE,77
tx_2024-01_32293,VELOCITY_1H,55
tx_2024-01_67054,HIGH_AMOUNT,55
tx_2024-01_60749,IP_REUSE,20
tx_2024-01_517,VELOCITY_1H,29
tx_2024-01_16618,HIGH_AMOUNT,51
tx_2024-01_45416,VELOCITY_1H,57
tx_2024-01_20658,HIGH_AMOUNT,36
tx_2024-01_147151,VELOCITY_1H,60
tx_2024-01_86527,IP_REUSE,12
tx_2024-01_74741,HIGH_AMOUNT,16
tx_2024-01_135243,HIGH_AMOUNT,45
tx_2024-01_102498,IP_REUSE,12
tx_2024-01_54145,ODD_COUNTRY,13
tx_2024-01_30820,VELOCITY_1H,28
tx_2024-01_140355,IP_REUSE,14
tx_2024-01_131289,HIGH_AMOUNT,52
tx_2024-01_47347,HIGH_AMOUNT,60
tx_2024-01_115903,IP_REUSE,88
tx_2024-01_109415,ODD_COUNTRY,77
tx_2024-01_144753,ODD_COUNTRY,46
tx_2024-01_129065,VELOCITY_1H,27
tx_2024-01_142933,VELOCITY_1H,59
tx_2024-01_107696,IP_REUSE,29
tx_2024-01_60250,IP_REUSE,73
tx_2024-01_66081,IP_REUSE,81
tx_2024-01_133559,ODD_COUNTRY,24
tx_2024-01_88058,VELOCITY_1H,77
tx_2024-01_128892,HIGH_AMOUNT,60
tx_2024-01_103338,IP_REUSE,71
tx_2024-01_40162,VELOCITY_1H,34
tx_2024-01_61435,IP_REUSE,22
tx_2024-01_114644,HIGH_AMOUNT,84
tx_2024-01_13553,HIGH_AMOUNT,83
tx_2024-01_6297,IP_REUSE,85
tx_2024-01_128835,HIGH_AMOUNT,58
tx_2024-01_51849,ODD_COUNTRY,76
tx_2024-01_9892,IP_REUSE,20
tx_2024-01_26835,ODD_COUNTRY,47
tx_2024-01_118695,VELOCITY_1H,16
tx_2024-01_11019,HIGH_AMOUNT,33
tx_2024-01_140896,VELOCITY_1H,18
tx_2024-01_131675,IP_REUSE,74
tx_2024-01_118798,ODD_COUNTRY,13
tx_2024-01_35450,HIGH_AMOUNT,25
tx_2024-01_32168,ODD_COUNTRY,64
tx_2024-01_40775,IP_REUSE,79
tx_2024-01_58733,HIGH_AMOUNT,17
tx_2024-01_66765,IP_REUSE,19
tx_2024-01_62394,HIGH_AMOUNT,40
tx_2024-01_71653,ODD_COUNTRY,45
tx_2024-01_64526,HIGH_AMOUNT,84
tx_2024-01_1248,IP_REUSE,55
tx_2024-01_72458,ODD_COUNTRY,49
tx_2024-01_66980,ODD_COUNTRY,36
tx_2024-01_62186,VELOCITY_1H,62
tx_2024-01_103023,IP_REUSE,46
tx_2024-01_48699,ODD_COUNTRY,14
tx_2024-01_143308,IP_REUSE,33
tx_2024-01_37593,VELOCITY_1H,20
tx_2024-01_73785,VELOCITY_1H,59
tx_2024-01_30232,ODD_COUNTRY,24
tx_2024-01_82560,HIGH_AMOUNT,36
tx_2024-01_61957,VELOCITY_1H,54
tx_2024-01_76390,VELOCITY_1H,14
tx_2024-01_84525,HIGH_AMOUNT,62
tx_2024-01_129308,HIGH_AMOUNT,70
tx_2024-01_57000,HIGH_AMOUNT,48
tx_2024-01_20677,ODD_COUNTRY,52
tx_2024-01_25627,ODD_COUNTRY,41
tx_2024-01_140269,HIGH_AMOUNT,50
tx_2024-01_51308,IP_REUSE,76
tx_2024-01_141471,ODD_COUNTRY,56
tx_2024-01_29053,HIGH_AMOUNT,29
tx_2024-01_37221,IP_REUSE,27
tx_2024-01_67064,HIGH_AMOUNT,53
tx_2024-01_91927,HIGH_AMOUNT,63
tx_2024-01_92617,HIGH_AMOUNT,88
tx_2024-01_45889,HIGH_AMOUNT,14
tx_2024-01_64202,IP_REUSE,44
tx_2024-01_86404,ODD_COUNTRY,45
tx_2024-01_116434,IP_REUSE,53
tx_2024-01_118344,HIGH_AMOUNT,49
tx_2024-01_98332,VELOCITY_1H,35
tx_2024-01_92683,VELOCITY_1H,76
tx_2024-01_115668,IP_REUSE,41
tx_2024-01_13158,HIGH_AMOUNT,52
tx_2024-01_146794,ODD_COUNTRY,51
tx_2024-01_33119,HIGH_AMOUNT,90
tx_2024-01_5250,IP_REUSE,17
tx_2024-01_480,IP_REUSE,26
tx_2024-01_84401,VELOCITY_1H,66
tx_2024-01_69466,VELOCITY_1H,31
tx_2024-01_50611,HIGH_AMOUNT,31
tx_2024-01_125837,ODD_COUNTRY,27
tx_2024-01_38030,ODD_COUNTRY,30
tx_2024-01_102684,ODD_COUNTRY,57
tx_2024-01_143419,ODD_COUNTRY,36
tx_2024-01_50834,VELOCITY_1H,18
tx_2024-01_119400,HIGH_AMOUNT,64
tx_2024-01_68547,IP_REUSE,52
tx_2024-01_77692,HIGH_AMOUNT,58
tx_2024-01_120912,HIGH_AMOUNT,88
tx_2024-01_36130,HIGH_AMOUNT,15
tx_2024-01_64181,HIGH_AMOUNT,48
tx_2024-01_143159,VELOCITY_1H,87
tx_2024-01_85376,HIGH_AMOUNT,44
tx_2024-01_95568,ODD_COUNTRY,83
tx_2024-01_51886,VELOCITY_1H,48
tx_2024-01_43412,ODD_COUNTRY,35
tx_2024-01_142465,HIGH_AMOUNT,84
tx_2024-01_135292,IP_REUSE,61
tx_2024-01_58400,HIGH_AMOUNT,18
tx_2024-01_48842,IP_REUSE,22
tx_2024-01_120375,IP_REUSE,61
tx_2024-01_10759,HIGH_AMOUNT,51
tx_2024-01_79987,ODD_COUNTRY,82
tx_2024-01_37038,ODD_COUNTRY,13
tx_2024-01_4576,VELOCITY_1H,88
tx_2024-01_64996,HIGH_AMOUNT,76
tx_2024-01_137224,VELOCITY_1H,88
tx_2024-01_51515,IP_REUSE,68
tx_2024-01_82633,IP_REUSE,40
tx_2024-01_118167,VELOCITY_1H,82
tx_2024-01_105292,HIGH_AMOUNT,36
tx_2024-01_73133,ODD_COUNTRY,59
tx_2024-01_67788,ODD_COUNTRY,58
tx_2024-01_142598,ODD_COUNTRY,34
tx_2024-01_81366,HIGH_AMOUNT,62
tx_2024-01_42857,VELOCITY_1H,28
tx_2024-01_123698,IP_REUSE,48
tx_2024-01_67255,HIGH_AMOUNT,72
tx_2024-01_24469,VELOCITY_1H,29
tx_2024-01_111374,IP_REUSE,52
